nMachines = 3;
nJobs = 20;
p = [
[26,20,17]
[27,19,18]
]
[
[0,0,0]
[23,31,20]
[20,18,21]
[21,16,30]
[25,19,29]
[24,18,32]
[32,26,30]
[30,19,28]
[0,0,0]
[19,27,28]
[31,25,22]
[28,23,17]
[21,29,17]
[26,18,27]
[31,16,32]
[26,18,27]
[25,18,23]
[25,20,21]
[25,32,26]
[22,20,21]
[22,31,17]
]
[
[0,0,0]
[23,22,32]
[18,20,28]
[21,20,20]
[30,20,18]
[32,22,31]
[30,31,17]
[20,28,20]
[30,28,31]
[0,0,0]
[31,22,29]
[20,26,18]
[20,18,19]
[17,25,21]
[19,32,27]
[28,25,29]
[17,31,29]
[20,29,18]
[25,21,32]
[24,31,17]
[17,30,28]
]
[
[0,0,0]
[21,29,31]
[25,32,24]
[21,31,32]
[21,29,26]
[32,32,21]
[32,31,30]
[32,18,28]
[26,25,20]
[25,27,32]
[0,0,0]
[24,30,19]
[18,32,22]
[19,20,26]
[20,27,20]
[29,29,31]
[19,16,20]
[27,21,26]
[28,32,27]
[27,32,28]
[30,27,31]
]
[
[0,0,0]
[26,32,26]
[17,22,32]
[20,25,21]
[28,31,24]
[19,30,29]
[32,26,19]
[22,17,17]
[27,25,30]
[25,21,26]
[32,20,25]
[0,0,0]
[18,30,17]
[22,18,21]
[27,19,17]
[30,24,26]
[17,17,30]
[18,18,24]
[28,17,17]
[19,32,28]
[18,18,29]
]
[
[0,0,0]
[26,24,32]
[31,18,27]
[22,21,27]
[20,23,28]
[31,16,31]
[26,23,18]
[24,25,31]
[30,30,23]
[21,20,29]
[21,20,31]
[17,19,18]
[0,0,0]
[20,22,32]
[20,21,19]
[22,31,19]
[17,24,25]
[27,22,18]
[21,25,21]
[30,16,17]
[24,32,24]
]
[
[0,0,0]
[21,25,18]
[23,18,20]
[20,30,29]
[19,27,21]
[25,24,30]
[23,30,16]
[26,21,23]
[19,26,32]
[20,16,19]
[18,29,20]
[22,17,29]
[22,20,26]
[0,0,0]
[23,23,16]
[20,17,31]
[23,29,25]
[19,31,20]
[22,28,20]
[28,25,27]
[19,23,27]
]
[
[0,0,0]
[23,17,22]
[30,30,25]
[18,22,21]
[18,18,23]
[18,23,20]
[29,21,32]
[31,22,19]
[28,23,20]
[20,28,25]
[20,28,26]
[18,24,27]
[17,32,32]
[19,24,28]
[0,0,0]
[25,20,30]
[24,26,21]
[20,21,24]
[17,31,27]
[23,22,26]
[30,28,17]
]
[
[0,0,0]
[28,30,26]
[17,30,32]
[29,29,28]
[17,25,29]
[19,18,26]
[32,17,20]
[18,26,29]
[27,29,18]
[29,16,19]
[22,26,22]
[25,26,32]
[29,20,22]
[22,26,19]
[23,28,30]
[0,0,0]
[21,27,27]
[30,28,17]
[31,27,29]
[27,20,20]
[19,17,24]
]
[
[0,0,0]
[28,30,21]
[30,21,22]
[23,23,18]
[22,29,26]
[23,18,27]
[18,27,22]
[22,29,30]
[31,32,17]
[27,31,31]
[20,30,18]
[26,31,23]
[21,16,25]
[21,24,24]
[26,23,28]
[32,17,32]
[0,0,0]
[32,28,19]
[18,28,32]
[19,20,28]
[23,26,28]
]
[
[0,0,0]
[29,19,19]
[23,21,23]
[19,27,17]
[19,31,27]
[25,26,32]
[30,31,23]
[20,31,28]
[30,26,18]
[23,20,21]
[17,25,23]
[25,20,24]
[26,24,29]
[25,28,27]
[19,30,22]
[26,32,32]
[31,30,28]
[0,0,0]
[27,22,30]
[21,24,26]
[31,23,20]
]
[
[0,0,0]
[24,18,17]
[26,26,27]
[30,21,27]
[24,21,32]
[21,32,18]
[29,29,28]
[30,30,22]
[25,25,28]
[24,20,28]
[28,31,21]
[18,26,21]
[22,30,26]
[19,16,29]
[25,17,26]
[21,31,24]
[19,24,28]
[32,27,25]
[0,0,0]
[23,20,23]
[29,21,22]
]
[
[0,0,0]
[19,31,27]
[22,26,29]
[27,20,32]
[30,29,26]
[27,20,21]
[23,19,19]
[18,23,25]
[27,29,19]
[23,24,18]
[24,18,19]
[17,29,20]
[31,30,28]
[28,26,25]
[19,32,16]
[27,18,26]
[20,28,26]
[22,29,20]
[24,27,18]
[0,0,0]
[20,30,18]
]
[
[0,0,0]
[18,31,31]
[27,22,30]
[18,31,27]
[19,28,32]
[23,18,26]
[21,31,27]
[31,23,23]
[18,21,22]
[30,29,19]
[21,19,21]
[24,21,24]
[32,30,17]
[24,19,24]
[32,25,20]
[18,28,21]
[21,18,28]
[16,26,21]
[25,27,30]
[26,18,23]
[0,0,0]
]
];
d = [0,394,479,503,489,523,363,427,498,520,479,522,512,508,447,509,358,527,494,412,444];
tP=[0,40,9,4,73,80,15,4,82,92,77,10,2,53,16,90,67,18,61,68,46];
eP=[0,99,19,10,53,67,26,2,55,79,90,83,32,64,72,73,94,80,57,92,61];
