nMachines = 3;
nJobs = 20;
p = [
[24,23,23]
[25,24,16]
[20,24,20]
[0,0,0]
[20,25,17]
[18,27,17]
]
[
[0,0,0]
[27,27,31]
[22,19,29]
[24,22,24]
[24,31,19]
[26,16,17]
[29,17,26]
[26,29,23]
[24,19,27]
[30,22,26]
[17,26,16]
[29,28,21]
[17,26,22]
[21,30,25]
[22,19,19]
[19,16,17]
[23,21,29]
[31,21,17]
[29,24,24]
[0,0,0]
[18,31,27]
]
[
[0,0,0]
[17,24,22]
[18,29,26]
[18,18,23]
[20,23,20]
[18,16,18]
[26,31,21]
[23,17,20]
[22,16,28]
[27,29,21]
[22,24,29]
[31,18,21]
[28,21,24]
[22,22,27]
[26,25,31]
[25,27,31]
[29,25,21]
[28,25,19]
[27,30,26]
[19,29,21]
[0,0,0]
]
];
d = [0,495,471,496,364,506,486,463,485,495,395,477,498,431,475,494,478,393,477,458,503];
tP=[0,42,6,98,4,76,8,36,7,7,67,31,69,51,72,31,11,45,33,8,78];
eP=[0,29,2,61,12,64,99,21,94,61,6,99,85,15,59,4,46,30,72,87,11];
