nMachines = 3;
nJobs = 20;
p = [
[29,31,30]
[27,31,17]
[0,0,0]
[30,20,30]
[17,28,25]
[22,25,26]
[18,24,23]
[22,21,32]
[27,18,22]
[23,18,30]
[24,26,22]
[20,22,26]
[21,17,24]
[29,27,23]
[31,21,19]
]
[
[0,0,0]
[20,28,32]
[21,26,26]
[19,27,28]
[19,18,32]
[22,26,25]
[28,27,32]
[22,19,21]
[31,19,17]
[0,0,0]
[17,29,24]
[30,20,22]
[26,31,26]
[16,31,19]
[22,19,28]
[21,21,32]
[32,22,26]
[28,23,18]
[31,26,26]
[32,22,30]
[25,21,32]
]
[
[0,0,0]
[20,22,32]
[23,18,18]
[32,27,31]
[31,23,32]
[20,26,30]
[19,28,27]
[32,22,24]
[18,26,20]
[31,19,24]
[0,0,0]
[19,21,25]
[19,28,23]
[20,28,22]
[18,18,30]
[33,32,28]
[22,22,26]
[32,25,21]
[28,30,29]
[20,24,27]
[28,27,20]
]
[
[0,0,0]
[19,22,19]
[24,25,27]
[23,28,25]
[21,19,17]
[26,17,26]
[32,27,23]
[30,32,32]
[24,32,24]
[24,25,27]
[32,29,24]
[0,0,0]
[23,17,19]
[18,28,28]
[24,17,17]
[31,29,32]
[29,17,18]
[21,26,22]
[30,33,20]
[23,23,17]
[23,17,20]
]
[
[0,0,0]
[26,29,25]
[20,27,20]
[20,27,18]
[20,20,23]
[28,33,29]
[30,21,24]
[19,26,32]
[26,27,22]
[32,19,29]
[17,32,18]
[25,29,23]
[0,0,0]
[29,27,25]
[19,19,28]
[31,33,17]
[23,31,26]
[23,31,26]
[21,21,32]
[33,20,27]
[27,17,17]
]
[
[0,0,0]
[31,26,17]
[21,31,33]
[29,24,25]
[30,24,16]
[21,32,26]
[30,29,29]
[21,24,24]
[19,23,20]
[32,22,30]
[26,19,19]
[32,19,32]
[26,28,30]
[0,0,0]
[31,22,21]
[19,20,20]
[17,32,18]
[29,17,21]
[17,22,27]
[24,23,33]
[29,27,33]
]
[
[0,0,0]
[30,33,28]
[28,18,20]
[22,21,20]
[21,32,26]
[17,25,32]
[26,21,22]
[18,28,23]
[18,21,22]
[31,24,25]
[24,27,23]
[23,18,17]
[32,23,23]
[24,18,32]
[0,0,0]
[32,18,25]
[21,33,26]
[18,26,24]
[32,32,29]
[25,18,22]
[20,18,29]
]
[
[0,0,0]
[19,31,18]
[27,30,31]
[26,33,18]
[18,18,21]
[19,21,32]
[19,22,20]
[25,22,32]
[27,19,22]
[27,22,19]
[19,19,28]
[24,32,25]
[22,20,25]
[26,19,23]
[19,30,25]
[0,0,0]
[18,22,19]
[24,33,33]
[28,32,29]
[29,33,20]
[26,29,30]
]
[
[0,0,0]
[26,32,30]
[29,31,33]
[24,19,25]
[26,17,30]
[27,20,26]
[32,30,17]
[18,17,19]
[27,30,32]
[23,18,22]
[21,27,23]
[27,18,31]
[21,33,33]
[32,31,30]
[29,21,20]
[21,17,31]
[0,0,0]
[25,33,24]
[18,31,32]
[27,27,19]
[20,26,31]
]
[
[0,0,0]
[32,33,33]
[26,27,30]
[31,20,29]
[23,30,28]
[19,27,22]
[17,19,22]
[31,29,31]
[20,23,20]
[32,18,25]
[25,28,25]
[25,33,23]
[21,22,33]
[23,32,33]
[28,30,18]
[31,26,22]
[21,26,18]
[0,0,0]
[19,22,21]
[23,24,28]
[22,22,23]
]
[
[0,0,0]
[26,26,32]
[33,21,24]
[30,17,32]
[23,23,30]
[31,22,32]
[28,24,19]
[30,21,27]
[32,25,30]
[30,17,29]
[29,30,19]
[20,26,21]
[31,28,32]
[22,23,24]
[21,16,18]
[30,28,25]
[32,22,17]
[27,25,23]
[0,0,0]
[21,30,19]
[29,21,32]
]
[
[0,0,0]
[31,17,16]
[22,20,29]
[20,19,29]
[19,25,27]
[30,17,31]
[25,33,27]
[22,26,28]
[22,23,27]
[20,27,23]
[19,33,18]
[19,30,20]
[26,27,23]
[32,20,32]
[20,30,27]
[30,25,31]
[21,25,17]
[27,31,33]
[23,29,27]
[0,0,0]
[25,27,28]
]
[
[0,0,0]
[21,31,21]
[17,31,27]
[18,26,20]
[30,19,27]
[19,20,30]
[24,18,19]
[30,29,28]
[31,17,29]
[28,22,22]
[21,27,17]
[32,19,28]
[30,22,31]
[25,22,23]
[24,22,32]
[23,20,26]
[30,30,18]
[25,19,30]
[21,22,25]
[20,18,29]
[0,0,0]
]
];
d = [0,509,489,494,502,501,521,466,500,520,525,521,475,491,508,528,524,521,390,536,419];
tP=[0,80,73,9,11,55,19,90,19,14,6,57,73,55,81,34,32,81,47,38,28];
eP=[0,13,43,89,13,13,71,6,95,89,47,90,63,31,28,94,65,42,77,4,63];
