nMachines = 3;
nJobs = 20;
p = [
[26,32,22]
[31,31,26]
[32,26,32]
[27,23,26]
[31,20,17]
[21,22,26]
[21,26,21]
[21,29,22]
[27,33,17]
[28,29,33]
[23,30,29]
[25,19,17]
[27,22,16]
]
[
[0,0,0]
[25,24,27]
[25,24,26]
[31,19,17]
[26,22,18]
[33,28,26]
[0,0,0]
[16,25,18]
[19,20,22]
[18,25,28]
[29,17,23]
[22,18,22]
[27,23,21]
[22,17,22]
[28,32,23]
[17,21,30]
[27,21,28]
[21,21,31]
[28,32,30]
[31,33,22]
[26,16,22]
]
[
[0,0,0]
[31,24,32]
[29,20,18]
[19,32,22]
[30,18,29]
[22,19,29]
[28,22,32]
[0,0,0]
[24,27,22]
[21,28,19]
[26,21,23]
[31,21,24]
[26,32,30]
[27,22,21]
[25,31,25]
[24,21,28]
[27,19,25]
[23,32,20]
[19,27,25]
[22,28,26]
[20,26,17]
]
[
[0,0,0]
[33,26,30]
[19,18,26]
[22,23,24]
[18,20,22]
[20,19,18]
[20,20,32]
[31,21,29]
[0,0,0]
[25,21,22]
[16,17,31]
[30,21,22]
[21,21,18]
[26,24,23]
[17,31,18]
[17,26,19]
[27,29,29]
[17,28,19]
[29,30,21]
[24,31,17]
[32,20,30]
]
[
[0,0,0]
[29,20,29]
[17,18,20]
[23,26,23]
[23,20,18]
[29,22,30]
[20,17,30]
[17,22,27]
[28,24,27]
[0,0,0]
[28,32,21]
[32,27,31]
[33,17,25]
[27,26,27]
[21,16,31]
[28,29,22]
[25,29,32]
[25,26,22]
[30,19,29]
[33,27,18]
[28,17,32]
]
[
[0,0,0]
[32,30,17]
[27,18,28]
[19,31,27]
[32,25,29]
[21,18,18]
[27,18,23]
[16,33,18]
[16,21,17]
[29,32,25]
[0,0,0]
[20,21,28]
[27,27,26]
[20,20,23]
[30,32,23]
[23,21,23]
[32,21,21]
[27,19,31]
[28,21,21]
[16,33,22]
[30,22,18]
]
[
[0,0,0]
[19,20,24]
[22,26,18]
[22,30,17]
[20,17,21]
[18,30,25]
[27,30,21]
[18,24,33]
[21,29,29]
[28,17,19]
[32,17,31]
[0,0,0]
[28,32,32]
[30,17,20]
[28,20,24]
[32,18,17]
[25,20,29]
[23,29,30]
[28,26,30]
[18,30,23]
[18,22,30]
]
[
[0,0,0]
[24,26,19]
[21,27,29]
[24,32,16]
[24,31,33]
[25,27,31]
[30,21,19]
[17,21,30]
[21,25,24]
[21,28,20]
[32,21,29]
[18,32,32]
[0,0,0]
[25,20,27]
[33,33,19]
[30,20,17]
[26,24,27]
[17,21,28]
[28,17,16]
[17,33,27]
[31,27,25]
]
[
[0,0,0]
[28,20,26]
[21,33,23]
[31,29,31]
[19,17,27]
[26,18,17]
[20,24,18]
[22,28,31]
[27,20,30]
[20,21,29]
[16,28,30]
[29,33,30]
[28,29,16]
[0,0,0]
[20,22,32]
[27,26,17]
[31,19,22]
[23,31,29]
[19,17,31]
[19,24,26]
[19,19,28]
]
[
[0,0,0]
[25,32,29]
[26,17,29]
[25,18,23]
[26,30,20]
[32,16,28]
[28,32,28]
[19,26,30]
[28,32,32]
[16,26,21]
[26,26,28]
[33,26,25]
[22,32,32]
[31,25,27]
[0,0,0]
[30,30,18]
[16,21,31]
[26,32,30]
[21,23,22]
[17,33,17]
[24,25,26]
]
[
[0,0,0]
[18,17,29]
[23,22,32]
[30,19,20]
[19,28,25]
[26,21,16]
[23,26,22]
[21,26,30]
[28,21,19]
[23,25,29]
[21,26,27]
[16,29,21]
[30,22,24]
[26,31,23]
[31,27,26]
[0,0,0]
[32,32,31]
[27,21,32]
[29,17,32]
[23,19,31]
[24,25,25]
]
[
[0,0,0]
[30,22,19]
[32,23,30]
[21,26,16]
[27,32,18]
[16,31,24]
[32,18,18]
[19,16,27]
[27,22,26]
[25,27,33]
[25,33,23]
[25,32,25]
[22,29,23]
[22,22,19]
[29,24,17]
[28,24,24]
[0,0,0]
[18,17,23]
[17,27,24]
[32,18,27]
[25,21,23]
]
[
[0,0,0]
[29,28,26]
[17,31,16]
[31,29,26]
[28,20,28]
[20,27,24]
[30,22,25]
[33,27,20]
[24,22,29]
[28,25,20]
[22,21,26]
[29,26,23]
[23,32,31]
[32,18,29]
[25,25,19]
[23,26,31]
[20,22,29]
[0,0,0]
[28,20,28]
[22,23,26]
[24,22,21]
]
[
[0,0,0]
[17,24,19]
[23,25,30]
[31,17,20]
[30,31,19]
[21,26,25]
[18,25,19]
[20,22,29]
[17,31,22]
[24,21,27]
[31,33,17]
[24,19,17]
[28,16,19]
[27,16,27]
[19,29,24]
[29,28,32]
[30,19,20]
[17,24,21]
[0,0,0]
[26,23,31]
[30,27,28]
]
[
[0,0,0]
[17,25,23]
[22,16,21]
[24,21,30]
[25,17,27]
[24,31,22]
[29,27,28]
[19,21,21]
[29,31,30]
[31,28,28]
[29,19,24]
[18,26,31]
[32,29,27]
[29,32,17]
[33,23,29]
[19,32,27]
[17,26,18]
[23,32,25]
[26,26,28]
[0,0,0]
[27,30,29]
]
[
[0,0,0]
[31,24,17]
[19,24,26]
[32,28,22]
[23,23,19]
[21,28,22]
[27,24,27]
[27,24,16]
[21,33,32]
[25,32,28]
[25,33,27]
[18,30,20]
[19,25,20]
[27,24,24]
[30,30,24]
[32,23,26]
[32,30,29]
[16,31,18]
[22,23,22]
[25,18,32]
[0,0,0]
]
];
d = [0,502,418,452,491,492,447,508,504,454,466,507,504,518,520,494,435,525,491,526,488];
tP=[0,52,32,40,90,72,72,20,57,68,71,50,91,38,92,1,64,22,76,68,90];
eP=[0,64,32,17,70,53,24,4,33,99,37,86,39,50,27,66,6,13,98,75,7];
